set,index,k,QQ,xB,t,phi,F,sigmaF,errF,F1,F2,ReH,ReE,ReHtilde,dvcs
140,16,5.75,2.58,0.304,-0.2,247.75,0.08957,0.0047,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,17,5.75,2.58,0.304,-0.2,262.79,0.11402,0.00559,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,18,5.75,2.58,0.304,-0.2,277.83,0.13477,0.00688,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,19,5.75,2.58,0.304,-0.2,292.86,0.18188,0.00869,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,20,5.75,2.58,0.304,-0.2,307.81,0.20772,0.01116,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,21,5.75,2.58,0.304,-0.2,322.52,0.28844,0.01426,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,22,5.75,2.58,0.304,-0.2,337.51,0.34742,0.01766,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
140,23,5.75,2.58,0.304,-0.2,352.48,0.40961,0.02007,0.05,0.64892,1.01978,-2.71141,2.1375,1.31581,0.00968
141,0,5.75,2.58,0.305,-0.26,7.68,0.4219,0.02053,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,1,5.75,2.58,0.305,-0.26,22.75,0.31931,0.01651,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,2,5.75,2.58,0.305,-0.26,37.64,0.23609,0.01196,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,3,5.75,2.58,0.305,-0.26,52.19,0.18974,0.00859,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,4,5.75,2.58,0.305,-0.26,67.07,0.12683,0.00629,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,5,5.75,2.58,0.305,-0.26,82.12,0.0978,0.00477,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,6,5.75,2.58,0.305,-0.26,97.17,0.07649,0.00379,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,7,5.75,2.58,0.305,-0.26,112.23,0.06506,0.00314,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,8,5.75,2.58,0.305,-0.26,127.29,0.05544,0.00271,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,9,5.75,2.58,0.305,-0.26,142.35,0.04742,0.00243,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,10,5.75,2.58,0.305,-0.26,157.4,0.04608,0.00227,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,11,5.75,2.58,0.305,-0.26,172.47,0.0425,0.00219,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,12,5.75,2.58,0.305,-0.26,187.53,0.04956,0.00219,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,13,5.75,2.58,0.305,-0.26,202.6,0.04432,0.00227,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,14,5.75,2.58,0.305,-0.26,217.65,0.04815,0.00243,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,15,5.75,2.58,0.305,-0.26,232.71,0.05319,0.00271,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,16,5.75,2.58,0.305,-0.26,247.77,0.06518,0.00314,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,17,5.75,2.58,0.305,-0.26,262.83,0.0829,0.00379,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,18,5.75,2.58,0.305,-0.26,277.88,0.0912,0.00477,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,19,5.75,2.58,0.305,-0.26,292.93,0.11832,0.00629,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,20,5.75,2.58,0.305,-0.26,307.81,0.17441,0.00859,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,21,5.75,2.58,0.305,-0.26,322.36,0.24741,0.01196,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,22,5.75,2.58,0.305,-0.26,337.25,0.33085,0.01651,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
141,23,5.75,2.58,0.305,-0.26,352.32,0.36837,0.02053,0.05,0.58528,0.88573,-2.70491,1.9901,1.1049,0.00835
150,0,5.75,2.78,0.335,-0.2,7.5,0.20186,0.00985,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,1,5.75,2.78,0.335,-0.2,22.42,0.19918,0.0091,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,2,5.75,2.78,0.335,-0.2,37.29,0.16516,0.00792,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,3,5.75,2.78,0.335,-0.2,52.22,0.13523,0.00665,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,4,5.75,2.78,0.335,-0.2,67.22,0.10072,0.00551,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,5,5.75,2.78,0.335,-0.2,82.23,0.09542,0.00458,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,6,5.75,2.78,0.335,-0.2,97.25,0.08187,0.00387,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,7,5.75,2.78,0.335,-0.2,112.29,0.06872,0.00334,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,8,5.75,2.78,0.335,-0.2,127.33,0.06006,0.00296,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,9,5.75,2.78,0.335,-0.2,142.37,0.05122,0.0027,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,10,5.75,2.78,0.335,-0.2,157.42,0.0519,0.00253,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,11,5.75,2.78,0.335,-0.2,172.48,0.04777,0.00245,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,12,5.75,2.78,0.335,-0.2,187.52,0.04956,0.00245,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,13,5.75,2.78,0.335,-0.2,202.58,0.04773,0.00253,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,14,5.75,2.78,0.335,-0.2,217.63,0.05274,0.0027,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,15,5.75,2.78,0.335,-0.2,232.67,0.06299,0.00296,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,16,5.75,2.78,0.335,-0.2,247.71,0.06688,0.00334,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,17,5.75,2.78,0.335,-0.2,262.75,0.08336,0.00387,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,18,5.75,2.78,0.335,-0.2,277.77,0.08652,0.00458,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,19,5.75,2.78,0.335,-0.2,292.78,0.1082,0.00551,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,20,5.75,2.78,0.335,-0.2,307.78,0.13461,0.00665,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,21,5.75,2.78,0.335,-0.2,322.71,0.14261,0.00792,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,22,5.75,2.78,0.335,-0.2,337.58,0.19193,0.0091,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
150,23,5.75,2.78,0.335,-0.2,352.5,0.20387,0.00985,0.05,0.64892,1.01978,-2.5994,2.1375,1.29845,0.00774
151,0,5.75,2.78,0.335,-0.26,7.6,0.20282,0.01048,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,1,5.75,2.78,0.335,-0.26,22.58,0.16891,0.00909,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,2,5.75,2.78,0.335,-0.26,37.36,0.14409,0.00722,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,3,5.75,2.78,0.335,-0.26,52.11,0.10627,0.00557,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,4,5.75,2.78,0.335,-0.26,67.13,0.08645,0.00429,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,5,5.75,2.78,0.335,-0.26,82.16,0.06213,0.00339,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,6,5.75,2.78,0.335,-0.26,97.2,0.05561,0.00276,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,7,5.75,2.78,0.335,-0.26,112.25,0.04659,0.00233,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,8,5.75,2.78,0.335,-0.26,127.3,0.04175,0.00204,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,9,5.75,2.78,0.335,-0.26,142.36,0.03823,0.00184,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,10,5.75,2.78,0.335,-0.26,157.41,0.03539,0.00172,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,11,5.75,2.78,0.335,-0.26,172.47,0.03355,0.00167,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,12,5.75,2.78,0.335,-0.26,187.53,0.03158,0.00167,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,13,5.75,2.78,0.335,-0.26,202.59,0.03322,0.00172,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,14,5.75,2.78,0.335,-0.26,217.64,0.03611,0.00184,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,15,5.75,2.78,0.335,-0.26,232.7,0.04286,0.00204,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,16,5.75,2.78,0.335,-0.26,247.75,0.0454,0.00233,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,17,5.75,2.78,0.335,-0.26,262.8,0.05159,0.00276,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,18,5.75,2.78,0.335,-0.26,277.84,0.06979,0.00339,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,19,5.75,2.78,0.335,-0.26,292.87,0.08842,0.00429,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,20,5.75,2.78,0.335,-0.26,307.89,0.11662,0.00557,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,21,5.75,2.78,0.335,-0.26,322.64,0.13575,0.00722,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,22,5.75,2.78,0.335,-0.26,337.42,0.17206,0.00909,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
151,23,5.75,2.78,0.335,-0.26,352.4,0.20229,0.01048,0.05,0.58528,0.88573,-2.59199,1.9901,1.10145,0.00674
152,0,5.75,2.78,0.335,-0.34,7.72,0.23577,0.01093,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,1,5.75,2.78,0.335,-0.34,22.73,0.1632,0.00847,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,2,5.75,2.78,0.335,-0.34,37.54,0.11637,0.00592,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,3,5.75,2.78,0.335,-0.34,51.99,0.07918,0.00416,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,4,5.75,2.78,0.335,-0.34,67.04,0.06154,0.003,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,5,5.75,2.78,0.335,-0.34,82.1,0.04679,0.00227,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,6,5.75,2.78,0.335,-0.34,97.16,0.03585,0.00181,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,7,5.75,2.78,0.335,-0.34,112.22,0.02776,0.00151,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,8,5.75,2.78,0.335,-0.34,127.28,0.02617,0.00132,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,9,5.75,2.78,0.335,-0.34,142.35,0.02107,0.00119,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,10,5.75,2.78,0.335,-0.34,157.41,0.02248,0.00112,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,11,5.75,2.78,0.335,-0.34,172.47,0.02174,0.00108,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,12,5.75,2.78,0.335,-0.34,187.53,0.02145,0.00108,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,13,5.75,2.78,0.335,-0.34,202.59,0.02329,0.00112,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,14,5.75,2.78,0.335,-0.34,217.65,0.02357,0.00119,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,15,5.75,2.78,0.335,-0.34,232.72,0.02669,0.00132,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,16,5.75,2.78,0.335,-0.34,247.78,0.03098,0.00151,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,17,5.75,2.78,0.335,-0.34,262.84,0.03886,0.00181,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,18,5.75,2.78,0.335,-0.34,277.9,0.04465,0.00227,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,19,5.75,2.78,0.335,-0.34,292.96,0.06247,0.003,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,20,5.75,2.78,0.335,-0.34,308.01,0.08521,0.00416,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,21,5.75,2.78,0.335,-0.34,322.46,0.12525,0.00592,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,22,5.75,2.78,0.335,-0.34,337.27,0.1609,0.00847,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
152,23,5.75,2.78,0.335,-0.34,352.28,0.20477,0.01093,0.05,0.51603,0.74472,-2.54557,1.81615,0.88242,0.0057
160,0,5.75,2.97,0.365,-0.34,7.48,0.12006,0.00581,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,1,5.75,2.97,0.365,-0.34,22.49,0.09593,0.00491,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,2,5.75,2.97,0.365,-0.34,37.22,0.07434,0.00378,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,3,5.75,2.97,0.365,-0.34,52.07,0.05714,0.00284,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,4,5.75,2.97,0.365,-0.34,67.1,0.03833,0.00215,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,5,5.75,2.97,0.365,-0.34,82.14,0.03571,0.00169,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,6,5.75,2.97,0.365,-0.34,97.19,0.02928,0.00138,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,7,5.75,2.97,0.365,-0.34,112.24,0.02366,0.00117,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,8,5.75,2.97,0.365,-0.34,127.3,0.02068,0.00103,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,9,5.75,2.97,0.365,-0.34,142.35,0.01847,0.00094,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,10,5.75,2.97,0.365,-0.34,157.41,0.01928,0.00088,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,11,5.75,2.97,0.365,-0.34,172.47,0.0178,0.00086,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,12,5.75,2.97,0.365,-0.34,187.53,0.01773,0.00086,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,13,5.75,2.97,0.365,-0.34,202.59,0.01863,0.00088,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,14,5.75,2.97,0.365,-0.34,217.65,0.01784,0.00094,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,15,5.75,2.97,0.365,-0.34,232.7,0.0213,0.00103,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,16,5.75,2.97,0.365,-0.34,247.76,0.02299,0.00117,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,17,5.75,2.97,0.365,-0.34,262.81,0.02791,0.00138,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,18,5.75,2.97,0.365,-0.34,277.86,0.03401,0.00169,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,19,5.75,2.97,0.365,-0.34,292.9,0.04392,0.00215,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,20,5.75,2.97,0.365,-0.34,307.93,0.05867,0.00284,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,21,5.75,2.97,0.365,-0.34,322.78,0.07473,0.00378,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,22,5.75,2.97,0.365,-0.34,337.51,0.09421,0.00491,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
160,23,5.75,2.97,0.365,-0.34,352.52,0.11927,0.00581,0.05,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00473
179,0,5.55,1.74,0.359,-0.183,7.5,0.10432,0.0051,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,1,5.55,1.74,0.359,-0.183,22.5,0.09169,0.00493,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,2,5.55,1.74,0.359,-0.183,37.5,0.0976,0.00464,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,3,5.55,1.74,0.359,-0.183,52.5,0.09171,0.00429,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,4,5.55,1.74,0.359,-0.183,67.5,0.07513,0.00392,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,5,5.55,1.74,0.359,-0.183,82.5,0.07968,0.00358,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,6,5.55,1.74,0.359,-0.183,97.5,0.06209,0.00329,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,7,5.55,1.74,0.359,-0.183,112.5,0.06446,0.00306,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,8,5.55,1.74,0.359,-0.183,127.5,0.05604,0.00287,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,9,5.55,1.74,0.359,-0.183,142.5,0.05126,0.00274,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,10,5.55,1.74,0.359,-0.183,157.5,0.05092,0.00266,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,11,5.55,1.74,0.359,-0.183,172.5,0.05345,0.00262,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,12,5.55,1.74,0.359,-0.183,187.5,0.05258,0.00262,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,13,5.55,1.74,0.359,-0.183,202.5,0.05376,0.00266,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,14,5.55,1.74,0.359,-0.183,217.5,0.05371,0.00274,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,15,5.55,1.74,0.359,-0.183,232.5,0.05733,0.00287,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,16,5.55,1.74,0.359,-0.183,247.5,0.06302,0.00306,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,17,5.55,1.74,0.359,-0.183,262.5,0.06171,0.00329,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,18,5.55,1.74,0.359,-0.183,277.5,0.07999,0.00358,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,19,5.55,1.74,0.359,-0.183,292.5,0.07707,0.00392,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,20,5.55,1.74,0.359,-0.183,307.5,0.09035,0.00429,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,21,5.55,1.74,0.359,-0.183,322.5,0.09011,0.00464,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,22,5.55,1.74,0.359,-0.183,337.5,0.10015,0.00493,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
179,23,5.55,1.74,0.359,-0.183,352.5,0.09441,0.0051,0.05,0.66928,1.06338,-2.51484,2.18225,1.34422,0.03474
180,0,5.55,1.74,0.359,-0.242,7.5,0.09537,0.00535,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,1,5.55,1.74,0.359,-0.242,22.5,0.09634,0.00501,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,2,5.55,1.74,0.359,-0.242,37.5,0.08967,0.00447,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,3,5.55,1.74,0.359,-0.242,52.5,0.07939,0.0039,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,4,5.55,1.74,0.359,-0.242,67.5,0.0705,0.00339,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,5,5.55,1.74,0.359,-0.242,82.5,0.05538,0.00298,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,6,5.55,1.74,0.359,-0.242,97.5,0.04911,0.00268,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,7,5.55,1.74,0.359,-0.242,112.5,0.0479,0.00245,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,8,5.55,1.74,0.359,-0.242,127.5,0.04636,0.00229,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,9,5.55,1.74,0.359,-0.242,142.5,0.04269,0.00218,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,10,5.55,1.74,0.359,-0.242,157.5,0.04326,0.00211,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,11,5.55,1.74,0.359,-0.242,172.5,0.04099,0.00208,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,12,5.55,1.74,0.359,-0.242,187.5,0.04422,0.00208,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,13,5.55,1.74,0.359,-0.242,202.5,0.04212,0.00211,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,14,5.55,1.74,0.359,-0.242,217.5,0.04563,0.00218,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,15,5.55,1.74,0.359,-0.242,232.5,0.04553,0.00229,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,16,5.55,1.74,0.359,-0.242,247.5,0.05053,0.00245,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,17,5.55,1.74,0.359,-0.242,262.5,0.05076,0.00268,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,18,5.55,1.74,0.359,-0.242,277.5,0.06257,0.00298,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,19,5.55,1.74,0.359,-0.242,292.5,0.0662,0.00339,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,20,5.55,1.74,0.359,-0.242,307.5,0.07654,0.0039,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,21,5.55,1.74,0.359,-0.242,322.5,0.09185,0.00447,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,22,5.55,1.74,0.359,-0.242,337.5,0.09053,0.00501,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
180,23,5.55,1.74,0.359,-0.242,352.5,0.11155,0.00535,0.05,0.60315,0.923,-2.51216,2.03268,1.15156,0.03052
181,0,5.55,1.74,0.359,-0.302,7.5,0.10452,0.00525,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,1,5.55,1.74,0.359,-0.302,22.5,0.10182,0.00475,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,2,5.55,1.74,0.359,-0.302,37.5,0.0766,0.00404,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,3,5.55,1.74,0.359,-0.302,52.5,0.06639,0.00337,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,4,5.55,1.74,0.359,-0.302,67.5,0.05639,0.00285,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,5,5.55,1.74,0.359,-0.302,82.5,0.04675,0.00247,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,6,5.55,1.74,0.359,-0.302,97.5,0.04436,0.0022,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,7,5.55,1.74,0.359,-0.302,112.5,0.03935,0.00202,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,8,5.55,1.74,0.359,-0.302,127.5,0.03672,0.0019,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,9,5.55,1.74,0.359,-0.302,142.5,0.03833,0.00181,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,10,5.55,1.74,0.359,-0.302,157.5,0.04092,0.00176,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,11,5.55,1.74,0.359,-0.302,172.5,0.03336,0.00174,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,12,5.55,1.74,0.359,-0.302,187.5,0.03517,0.00174,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,13,5.55,1.74,0.359,-0.302,202.5,0.03648,0.00176,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,14,5.55,1.74,0.359,-0.302,217.5,0.03595,0.00181,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,15,5.55,1.74,0.359,-0.302,232.5,0.0391,0.0019,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,16,5.55,1.74,0.359,-0.302,247.5,0.03967,0.00202,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,17,5.55,1.74,0.359,-0.302,262.5,0.04304,0.0022,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,18,5.55,1.74,0.359,-0.302,277.5,0.04703,0.00247,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,19,5.55,1.74,0.359,-0.302,292.5,0.05819,0.00285,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,20,5.55,1.74,0.359,-0.302,307.5,0.06878,0.00337,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,21,5.55,1.74,0.359,-0.302,322.5,0.07584,0.00404,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
181,22,5.55,1.74,0.359,-0.302,337.5,0.08381,0.00475,0.05,0.54703,0.80713,-2.48546,1.89581,0.98342,0.02706
